UserId,DeviceId,ModifiedCreatedTime
c95d9b3e-f64d-484a-8af2-cd195e366e06,4401BB2512A3,11/30/2020 5:18:08 PM
c95d9b3e-f64d-484a-8af2-cd195e366e06,E2976DAE02586F59,11/21/2020 2:43:28 PM
0f7d4150-4da2-4ae7-a875-eba878849a4d,A09F107A226B,12/22/2021 9:32:22 AM
0f7d4150-4da2-4ae7-a875-eba878849a4d,CAF17CC58ABDDC88,12/22/2021 9:32:28 AM
bf75fad2-ca28-4f61-a28b-aa981c9c1d8e,08B1A915C3783F11,8/15/2021 5:13:43 PM
bf75fad2-ca28-4f61-a28b-aa981c9c1d8e,4401BB202DF0,7/30/2021 1:06:08 PM
92b20fe6-2076-4ce4-8ee1-bf222cd1dfcd,4401BB24F50F,3/26/2022 8:28:40 AM
92b20fe6-2076-4ce4-8ee1-bf222cd1dfcd,659360A8D2E9E21A,3/26/2022 8:28:47 AM
dd9e66e4-ea28-49b1-ba3b-244c70f1d6f5,94CC81FAF6660385,12/30/2021 2:10:01 PM
dd9e66e4-ea28-49b1-ba3b-244c70f1d6f5,A09F1078AB17,12/24/2021 4:40:22 PM
d2646265-85b3-44d7-b656-4c3cbb92b2d4,78F235C520EA,6/10/2022 2:12:21 PM
d2646265-85b3-44d7-b656-4c3cbb92b2d4,BA56D83F07195B68,6/10/2022 2:12:29 PM
f316685f-b443-4d11-8a6d-3add18c4846d,4401BB24F3BE,1/8/2022 9:26:23 AM
f316685f-b443-4d11-8a6d-3add18c4846d,85DF0968BC03BD42,1/8/2022 9:26:29 AM
3e191372-42db-4509-ba4a-8a0e53d6fac2,183A1CA6B2698F71,5/10/2022 1:19:58 PM
3e191372-42db-4509-ba4a-8a0e53d6fac2,A09F10789D59,5/10/2022 1:18:51 PM
9123308f-0032-4e71-bef7-2af1f946fd21,4401BB24C947,1/21/2021 1:53:38 PM
9123308f-0032-4e71-bef7-2af1f946fd21,96BFC3979EB8945F,1/21/2021 1:54:17 PM
0ed8daad-d698-43a8-9ee2-2361881ba28c,399078158AC83695,5/3/2021 8:09:57 PM
0ed8daad-d698-43a8-9ee2-2361881ba28c,4401BB2514B3,5/3/2021 8:09:36 PM
5e6cb9b6-bbd3-40a7-a47f-e818ebb77312,645745B1FB7F4403,8/11/2020 7:12:39 PM
02d53437-52b8-4bac-a30c-7f364369a127,78F235C51E39,1/3/2022 8:15:33 PM
575b59e3-9d2c-4f34-aa8a-045b74e2d78a,2AE6C15F413F9A87,11/5/2021 7:59:05 PM
575b59e3-9d2c-4f34-aa8a-045b74e2d78a,A09F107A242D,11/5/2021 7:57:31 PM
0cf82baa-215b-4187-ba09-3bccc541fac0,65B47499BFD62793,5/13/2020 4:27:50 PM
971adbd9-596a-4d86-9578-b4282e7ac4aa,4401BB24C8E8,4/28/2021 7:50:53 PM
971adbd9-596a-4d86-9578-b4282e7ac4aa,5A1393A4B80C36DA,2/16/2021 3:51:01 PM
ed4218b6-bb62-4b92-b54a-e9518231cb4c,1ECDB5649BD08BB5,10/27/2021 6:36:56 PM
ed4218b6-bb62-4b92-b54a-e9518231cb4c,A09F107A23D6,10/27/2021 6:36:52 PM
243de1b2-0068-40e6-b628-d09b1345740a,4401BB24C8F3,3/16/2021 4:22:42 PM
243de1b2-0068-40e6-b628-d09b1345740a,B5E71A06C26121F6,3/16/2021 4:22:55 PM
707c5a50-8278-458e-8acf-8eed211bf7c2,4081F98EFA2D2317,12/3/2020 1:53:57 PM
707c5a50-8278-458e-8acf-8eed211bf7c2,4401BB202DE0,12/12/2020 1:23:19 PM
c976b6d3-98a9-49dc-8b76-07274f96f055,2DA38D966D0B4366,2/22/2022 12:59:47 PM
c976b6d3-98a9-49dc-8b76-07274f96f055,A09F1078A9C6,2/22/2022 12:59:38 PM
3b78786e-9695-4aa0-ae0c-2a27fc6e2ab8,4401BB2513B7,1/18/2022 11:28:23 AM
3b78786e-9695-4aa0-ae0c-2a27fc6e2ab8,94EC214B778A6474,3/12/2022 4:46:25 AM
1408e53c-f96f-491d-b1bc-428e097293e2,4401BB2517D6,11/22/2021 1:53:07 PM
1408e53c-f96f-491d-b1bc-428e097293e2,932E1FDF03B307BF,11/22/2021 1:53:18 PM
f926ef1e-fdf6-48f0-a324-343c1bdb0a85,5F3928486859F867,12/29/2021 7:57:21 AM
f926ef1e-fdf6-48f0-a324-343c1bdb0a85,A09F10789BD3,12/29/2021 7:54:17 AM
818887cc-fba7-4ab9-92fe-ba38f7a04ce7,4401BB24F523,5/1/2021 7:50:08 AM
818887cc-fba7-4ab9-92fe-ba38f7a04ce7,45396A924E4F2BA1,5/1/2021 7:50:12 AM
b4f171e1-e606-4382-871b-3ff19ff6374b,39C8D837D2FAA720,10/25/2021 2:27:40 PM
b4f171e1-e606-4382-871b-3ff19ff6374b,A09F10789C19,12/7/2021 6:32:18 AM
851fa928-6a96-4361-848d-1b2c0aa4d577,A09F1078AB31,10/31/2021 7:13:05 AM
851fa928-6a96-4361-848d-1b2c0aa4d577,B01F9BB09858B36E,10/31/2021 7:13:14 AM
a2fdde3f-6e86-4c5c-8727-a00a05afa387,1D0D557C98992579,6/8/2021 3:50:20 PM
a2fdde3f-6e86-4c5c-8727-a00a05afa387,4401BB2512A1,6/8/2021 3:50:09 PM
f781fa77-7e00-47a7-ac6f-a13a655aa5c5,A09F10789BDE,8/11/2021 10:23:59 AM
f781fa77-7e00-47a7-ac6f-a13a655aa5c5,B5B4F9403A139836,8/11/2021 10:24:11 AM
5a75a690-720b-421a-b2e8-bdf3bd3032fb,37D5D88CE0A6A2BA,6/11/2021 4:34:47 PM
5a75a690-720b-421a-b2e8-bdf3bd3032fb,4401BB202CC9,6/18/2021 12:45:21 PM
41b49303-5f3c-4938-bee2-9c484c4a13bf,4401BB24CCFD,2/23/2022 8:25:53 AM
41b49303-5f3c-4938-bee2-9c484c4a13bf,8568FEC50F71CF40,2/23/2022 8:26:18 AM
bf7f10ea-c263-4a02-9201-d5da30cc127e,A09F107A22AE,6/7/2022 7:17:39 PM
bf7f10ea-c263-4a02-9201-d5da30cc127e,DEDFA1B32615ADCF,6/7/2022 7:17:42 PM
b07c8aab-d2cb-4f9e-bbb5-f2c7ed576707,4401BB202C96,11/27/2021 2:33:20 PM
b07c8aab-d2cb-4f9e-bbb5-f2c7ed576707,A3CA65E4AD4DFD18,11/27/2021 2:33:27 PM
6dc35881-d1f3-41cd-9ae6-eb3164b4e9b3,316869461D3696D9,12/6/2021 3:52:25 PM
6dc35881-d1f3-41cd-9ae6-eb3164b4e9b3,A09F1078AB16,12/6/2021 3:52:16 PM
3e839db5-1e39-4852-85bd-1b877764a2c4,A09F107A23F0,10/24/2021 11:06:52 AM
3e839db5-1e39-4852-85bd-1b877764a2c4,B6C04C8571A7A2AC,10/24/2021 11:07:00 AM
ec386572-8243-4570-889c-2cde647fa590,38014656A978,6/9/2021 9:55:40 AM
ec386572-8243-4570-889c-2cde647fa590,F426F802D1D172ED,6/9/2021 9:55:48 AM
3ca904f4-6cad-470e-ae17-4db440332ce0,4B11DF4C419D1613,6/20/2021 7:57:55 AM
4c2ead3a-cc14-4c4f-94c1-0cbae6356ccf,38014656A8CF,3/14/2021 2:30:43 PM
4c2ead3a-cc14-4c4f-94c1-0cbae6356ccf,8E59BF6974E8A558,3/22/2021 3:39:08 PM
10c42d02-d5e5-4c57-b863-753c64a10c3e,3430FDD47FDC869A,8/31/2021 1:00:00 PM
10c42d02-d5e5-4c57-b863-753c64a10c3e,4401BB202CAF,8/31/2021 12:59:55 PM
7a2aff5a-7a0d-40bd-8ebb-df0a5259698d,87729C92593BEFAD,9/17/2021 1:19:34 PM
7a2aff5a-7a0d-40bd-8ebb-df0a5259698d,A09F10789D52,10/14/2021 2:31:51 PM
bfda4311-05c8-4acb-9e32-18bdd11b2853,4401BB251290,8/7/2021 5:47:16 PM
bfda4311-05c8-4acb-9e32-18bdd11b2853,5FBCD9DCC606126A,8/7/2021 5:47:21 PM
7d56db9d-4012-499e-a588-cde37552df30,3AC7FB53405788E3,7/31/2021 11:19:51 AM
7d56db9d-4012-499e-a588-cde37552df30,A09F107A2450,7/31/2021 11:19:46 AM
9c9267ea-2533-413c-ab56-ab59f28bc6ab,4401BB2514B5,11/15/2021 3:24:36 PM
9c9267ea-2533-413c-ab56-ab59f28bc6ab,E7DD5173213D0EA3,11/15/2021 3:24:43 PM
110b10fe-a9b1-48e4-8713-d52218701add,3801464FB952,6/5/2021 4:21:28 PM
110b10fe-a9b1-48e4-8713-d52218701add,398DD140B147D99E,6/5/2021 4:21:37 PM
9174db17-4c88-4cf5-97d0-066039b2036e,73DCB9835AEC6F11,7/22/2021 3:55:08 PM
9174db17-4c88-4cf5-97d0-066039b2036e,A09F10789CD5,8/24/2021 1:04:48 PM
c3fafabd-47c8-44d0-a1f7-2015db0ad6dd,A09F10789BF4,2/26/2022 10:39:05 AM
c3fafabd-47c8-44d0-a1f7-2015db0ad6dd,F29D50BA405AAF3E,2/26/2022 10:39:10 AM
978b077f-6bf9-4f05-93ab-f0559c8f09a3,4401BB202E2B,6/17/2021 4:47:38 PM
978b077f-6bf9-4f05-93ab-f0559c8f09a3,9B8E108B22C264B5,7/6/2021 3:33:58 PM
83525837-8c29-4a74-9bd3-2da6894ac325,A09F1078AB52,11/30/2021 6:10:17 PM
83525837-8c29-4a74-9bd3-2da6894ac325,B5BF3D3C3F665C9A,11/30/2021 6:10:30 PM
aa05e94c-0d6e-47ac-83e6-bd6f508dfd23,5E3C3877BDED4D80,6/26/2021 9:30:33 AM
aa05e94c-0d6e-47ac-83e6-bd6f508dfd23,A09F107A23FB,2/5/2022 10:33:01 AM
ec52ece2-ad83-4592-8c82-de4da7daf8b4,201D2A9F401D4083,1/8/2021 1:40:30 PM
ec52ece2-ad83-4592-8c82-de4da7daf8b4,4401BB2512B5,1/8/2021 1:40:16 PM
dd4966e5-ebc3-4f5f-b831-d23e4be4cf78,7E7E4DBD6EC84AE5,6/12/2022 6:26:05 PM
dd4966e5-ebc3-4f5f-b831-d23e4be4cf78,F0C8142FA987,6/12/2022 6:25:57 PM
c2181adc-097b-450b-9540-d7efe6dc80bc,A09F10789D7A,4/2/2022 6:08:40 AM
c2181adc-097b-450b-9540-d7efe6dc80bc,DB1078510AC64809,4/2/2022 6:08:52 AM
c8181ef6-d6d4-4617-a8e8-650e38bc146e,1C89240A0B7EF249,7/4/2021 3:08:55 PM
c8181ef6-d6d4-4617-a8e8-650e38bc146e,38014656CC85,7/23/2021 4:54:37 AM
e9f10272-1c66-4c1d-94e6-1c3b8e191355,6108E8D223561E9E,7/14/2021 7:53:28 PM
e9f10272-1c66-4c1d-94e6-1c3b8e191355,A09F10789BC2,7/14/2021 6:59:52 PM
e051d7a5-abb6-47fd-a1ea-66f91bc0e797,38014656D61B,8/25/2021 3:26:38 PM
e051d7a5-abb6-47fd-a1ea-66f91bc0e797,5CFB3F9E26FA32BD,8/25/2021 3:27:00 PM
d545e0c1-602f-4701-be2f-36eee051294a,4401BB251293,4/30/2022 8:00:52 PM
d545e0c1-602f-4701-be2f-36eee051294a,55F81B37DD9FBF9B,4/30/2022 8:01:02 PM
f787b623-7f54-4296-8267-8c256a4a3936,A09F10789D09,8/16/2021 3:47:00 PM
f787b623-7f54-4296-8267-8c256a4a3936,E71219654824A257,8/16/2021 3:47:06 PM
c28df658-a6a9-4b87-95fb-28700ab82438,A09F10789D4C,10/26/2021 6:58:03 PM
c28df658-a6a9-4b87-95fb-28700ab82438,A0D7BAB1CF32F4CD,10/26/2021 6:58:13 PM
3e629fd1-99e1-4ae9-9333-513deba20b73,4401BB24F546,8/21/2021 6:05:16 PM
3e629fd1-99e1-4ae9-9333-513deba20b73,E633DFE61D45CEF1,8/21/2021 6:05:19 PM
871be6ae-3199-4459-b8fd-ba4a74e427a3,4401BB24C8F6,8/25/2021 3:42:50 PM
871be6ae-3199-4459-b8fd-ba4a74e427a3,BBB591ACEF961981,3/1/2021 8:55:13 AM
8e082ff2-0003-49c5-8b73-860bf6d8bedf,4401BB24F528,6/9/2021 10:49:38 AM
8e082ff2-0003-49c5-8b73-860bf6d8bedf,B9D6033896081C2C,6/9/2021 10:49:43 AM
f6672e52-0450-4f68-ba04-7c74b5e102df,6C866ED0EBD7EE28,10/24/2021 12:37:08 PM
f6672e52-0450-4f68-ba04-7c74b5e102df,A09F1078A99F,10/24/2021 12:36:59 PM
33f9b543-b7ee-4d60-b210-4ece6b35f103,4401BB202CC8,10/28/2021 12:08:29 PM
33f9b543-b7ee-4d60-b210-4ece6b35f103,CA434BCBE0716A28,10/28/2021 12:10:16 PM
1f81ea18-afa3-4c1d-b043-21be56895728,38014656D52A,11/11/2021 11:35:13 PM
1f81ea18-afa3-4c1d-b043-21be56895728,EA4A56C961F57CED,11/11/2021 11:35:38 PM
82574fc1-2a25-467c-976a-e3337047be23,38014656A8E6,3/24/2022 10:12:57 AM
190358d6-3b39-433b-a7d0-9883c88107c4,4401BB2513B4,3/4/2021 1:31:34 PM
190358d6-3b39-433b-a7d0-9883c88107c4,CAFB5511201DFAE6,3/4/2021 6:56:26 PM
2e681bfb-0120-4136-ae3c-be29cb860aa4,8E68551960D37EF5,3/8/2022 10:00:44 AM
2e681bfb-0120-4136-ae3c-be29cb860aa4,A09F10789CF4,3/8/2022 10:00:38 AM
43c7c1da-6d34-4b6e-bfb3-a17161da3d42,A09F10789CBB,12/25/2021 6:34:29 AM
43c7c1da-6d34-4b6e-bfb3-a17161da3d42,B47D43C995255E91,12/25/2021 6:34:32 AM
f3aaa3e9-c01b-443d-9c88-0b0b60ca6354,30251029D1063054,2/8/2021 5:15:31 PM
f3aaa3e9-c01b-443d-9c88-0b0b60ca6354,4401BB24F4BA,2/8/2021 5:15:22 PM
573f33dd-8d1a-4d22-a30e-bd5709e68179,0C250F9FCB6CB520,6/25/2021 2:32:39 PM
573f33dd-8d1a-4d22-a30e-bd5709e68179,4401BB24C915,8/8/2021 4:39:58 AM
d8233d75-b222-4b67-876c-3fb4bc958f16,8AF5512B3981F561,10/29/2021 4:55:49 PM
d8233d75-b222-4b67-876c-3fb4bc958f16,A09F10789CDF,10/29/2021 4:55:37 PM
04c16810-e4a1-44cc-b2d7-448335fa6cc3,20410DEF32F41731,6/18/2021 4:43:12 PM
04c16810-e4a1-44cc-b2d7-448335fa6cc3,4401BB24F3E6,6/18/2021 4:43:01 PM
d7b8e9b7-5b68-45fd-a31e-5677e640fb66,4CC682A14EC3AA1F,10/23/2021 6:00:55 PM
d7b8e9b7-5b68-45fd-a31e-5677e640fb66,A09F1077EECD,10/23/2021 6:00:03 PM
4e0545dc-f1fb-40d7-9b8d-1ba49d4decde,9098D3E63C5D5A26,9/4/2021 1:47:14 PM
4e0545dc-f1fb-40d7-9b8d-1ba49d4decde,A09F1078AB69,9/4/2021 1:47:10 PM
38258e5d-94a2-44a1-a1e9-49e52c0fbefa,4401BB202CA8,6/7/2021 7:16:32 PM
38258e5d-94a2-44a1-a1e9-49e52c0fbefa,D36DDAC345084470,6/7/2021 7:16:38 PM
57586cce-2264-4338-ae39-eb6267908cc0,8607810A20E3CCA7,3/16/2022 12:02:56 PM
57586cce-2264-4338-ae39-eb6267908cc0,A09F1078AEAC,3/16/2022 12:02:44 PM
732a488c-b3b2-4dd6-9845-3caf4b9c1bc4,A09F107A23FA,2/28/2022 6:03:11 PM
732a488c-b3b2-4dd6-9845-3caf4b9c1bc4,B60C1703A9E49CE2,3/30/2022 6:02:00 PM
94909b0b-daaa-489e-b060-c4e7b1c4e948,4401BB24C939,3/13/2021 1:42:02 PM
94909b0b-daaa-489e-b060-c4e7b1c4e948,A8441BA9B6B65C72,3/13/2021 2:39:33 PM
1ab8797a-c6ad-4eb4-8a70-111bb636969e,4401BB24F3C8,3/31/2021 8:56:34 AM
1ab8797a-c6ad-4eb4-8a70-111bb636969e,953D2CBC3FDBCCDC,3/31/2021 8:56:39 AM
4605dadf-296a-430a-b158-9421e2e20e18,4401BB24C95B,6/27/2021 9:42:11 PM
4605dadf-296a-430a-b158-9421e2e20e18,988C53798FAAE324,6/27/2021 9:42:27 PM
d8af4633-9926-40a1-a810-222a88770ddf,4401BB202CBB,6/11/2021 3:36:16 PM
d8af4633-9926-40a1-a810-222a88770ddf,561C96FA49E7CC7C,6/11/2021 3:36:25 PM
3f4305ae-6fa5-4e8d-9e91-f4ee16f57471,7E7EE02BB6094F8A,9/14/2021 4:50:30 PM
3f4305ae-6fa5-4e8d-9e91-f4ee16f57471,A09F10789D57,9/14/2021 4:50:22 PM
7607821e-403c-49d7-9a65-6146a59307ac,532372555E38EA98,7/14/2021 10:54:52 AM
7607821e-403c-49d7-9a65-6146a59307ac,A09F1078AB4B,2/28/2022 5:08:00 PM
6dbb2eb0-0aed-455e-8874-e38e6bc4235c,6DD0CA3B81452CFE,12/9/2021 7:06:50 PM
6dbb2eb0-0aed-455e-8874-e38e6bc4235c,A09F10789D40,12/9/2021 8:30:13 PM
67ef529f-8997-4901-b838-3c5b91c741a8,3C69C25C9E96352D,11/3/2021 7:51:52 AM
67ef529f-8997-4901-b838-3c5b91c741a8,A09F1078A9A2,3/8/2022 11:27:26 AM
5342eb84-0f5e-4663-abf2-271ad5297f50,1B278A7F86912532,6/2/2022 11:00:41 AM
5342eb84-0f5e-4663-abf2-271ad5297f50,4401BB24F515,6/8/2022 4:19:06 PM
3e4d2cbc-28aa-4af0-aa17-aaca2bf7bde1,4401BB2513AB,5/5/2022 3:45:27 PM
3e4d2cbc-28aa-4af0-aa17-aaca2bf7bde1,46AE0217AF1DAE76,5/5/2022 3:45:37 PM
231feed1-2622-4648-a97b-2c47b0c4aef6,A09F1078A5A9,9/14/2021 10:12:42 AM
231feed1-2622-4648-a97b-2c47b0c4aef6,A724D181BC71CC77,9/14/2021 10:12:53 AM
1d8ee1eb-f360-4b3e-8f80-ae59b29db656,A09F10789D1C,12/21/2021 10:33:57 AM
1d8ee1eb-f360-4b3e-8f80-ae59b29db656,BD6194B8AD13973C,12/21/2021 10:34:01 AM
52e70a8a-1ebb-4c62-8fc8-efac57b267b3,A08369A7FEBDE593,1/10/2022 3:26:36 PM
52e70a8a-1ebb-4c62-8fc8-efac57b267b3,A09F10789CD3,1/10/2022 3:26:26 PM
a9c475ea-47ea-4420-a41e-4fc5959ad7a2,A09F1078AB44,1/5/2022 4:26:38 PM
a9c475ea-47ea-4420-a41e-4fc5959ad7a2,A883F1457BC1308F,1/5/2022 4:26:42 PM
1aa1cdad-e69d-4228-a5bd-600a9e5d95b0,A09F1078AEB7,7/25/2021 2:23:02 PM
1aa1cdad-e69d-4228-a5bd-600a9e5d95b0,F53E7AFE216A451D,7/25/2021 2:23:03 PM
10e2bb00-26a7-4dc7-ad9c-193b6cc54a72,4401BB24F3B5,2/22/2021 7:00:56 AM
10e2bb00-26a7-4dc7-ad9c-193b6cc54a72,8B1E197EBC7B0A42,2/22/2021 7:01:01 AM
cab6523f-e24c-46ed-ad3c-823729ac72a4,678261D0B0502512,2/28/2022 10:36:50 PM
cab6523f-e24c-46ed-ad3c-823729ac72a4,A09F1078AB26,2/28/2022 10:36:40 PM
bda881dc-8ae8-495e-bddf-f9cbebbef309,962DBA5AFB3EC961,6/19/2021 5:18:53 PM
284e0a6d-29d4-44fe-bf5d-da89532324ae,53ED9E1AC61FE48B,6/29/2021 6:15:50 PM
